Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),PM10 (ug/m^3),PM2.5 (ug/m^3),Visibility-reducing Particles (Mm^-1)
10/12/2022,07:00,86,0.7,38.6,0.3,22.3,65.0,0.0,1012,22.8,8.1,15
10/12/2022,08:00,91,0.8,44.0,0.4,22.8,63.9,0.0,1012,25.7,8.2,16
10/12/2022,09:00,68,0.8,50.0,0.5,23.5,60.4,0.0,1012,25.6,8.4,15
10/12/2022,10:00,32,0.9,47.0,0.6,24.2,53.4,0.0,1012,23.5,7.8,12
10/12/2022,11:00,32,1.2,40.0,0.8,25.0,50.9,0.0,1012,22.0,7.7,12
10/12/2022,12:00,4,1.4,38.2,0.8,24.7,52.4,0.0,1011,22.6,7.4,12
10/12/2022,13:00,41,1.2,41.0,0.8,24.5,54.3,0.0,1011,21.5,6.9,11
10/12/2022,14:00,32,1.4,40.8,0.9,24.7,52.4,0.0,1011,20.5,6.5,9
10/12/2022,15:00,26,1.5,40.6,0.9,24.6,49.8,0.0,1010,17.4,6.1,8
10/12/2022,16:00,27,1.6,37.9,0.9,24.2,51.1,0.0,1010,18.1,6.1,8
10/12/2022,17:00,20,1.4,38.4,0.8,23.4,55.5,0.0,1011,19.3,6.2,9
10/12/2022,18:00,28,1.2,42.4,0.8,22.8,60.0,0.0,1012,18.7,6.4,10
10/12/2022,19:00,42,1.1,41.1,0.7,22.5,61.2,0.0,1012,19.0,6.4,11
10/12/2022,20:00,40,1.0,46.8,0.6,22.4,62.2,0.0,1012,18.3,6.5,11
10/12/2022,21:00,36,0.8,47.1,0.5,22.3,61.5,0.0,1012,21.2,6.7,11
10/12/2022,22:00,1,1.2,32.0,0.6,22.0,62.7,0.0,1012,21.4,6.6,12
10/12/2022,23:00,4,1.3,31.8,0.7,22.1,62.2,0.0,1012,20.7,6.7,11
11/12/2022,00:00,12,0.7,53.5,0.5,21.7,63.1,0.0,1012,18.5,6.6,11
11/12/2022,01:00,13,0.7,47.2,0.4,21.4,64.5,0.0,1011,20.3,6.6,9
11/12/2022,02:00,56,0.5,61.3,0.3,21.3,66.4,0.0,1011,20.1,6.6,9
11/12/2022,03:00,116,0.8,22.4,0.2,20.7,68.6,0.0,1011,19.1,6.5,11
11/12/2022,04:00,114,0.7,19.7,0.2,20.3,69.9,0.0,1011,17.0,6.3,11
11/12/2022,05:00,143,0.6,23.5,0.2,20.5,70.8,0.0,1011,17.3,6.4,12
11/12/2022,06:00,168,0.8,26.2,0.3,21.6,67.2,0.0,1012,19.3,7.2,15
11/12/2022,07:00,17,0.4,38.8,0.5,23.4,58.2,0.0,1012,20.1,7.0,12
11/12/2022,08:00,12,1.1,39.3,0.6,24.7,50.8,0.0,1012,16.7,6.2,9
11/12/2022,09:00,41,1.1,42.5,0.7,25.7,47.1,0.0,1012,16.9,6.0,8
11/12/2022,10:00,359,1.4,38.9,0.9,26.1,45.1,0.0,1012,17.2,6.0,9
11/12/2022,11:00,352,1.4,39.5,0.7,26.1,47.4,0.0,1011,17.4,6.3,10
11/12/2022,12:00,54,1.1,48.0,0.7,26.1,50.7,0.0,1011,20.6,7.0,11
11/12/2022,13:00,8,1.4,44.3,0.9,26.4,49.3,0.0,1010,20.3,6.9,11
11/12/2022,14:00,359,1.7,34.2,0.9,26.4,49.3,0.0,1009,17.6,6.5,10
11/12/2022,15:00,10,1.7,35.0,0.8,26.3,51.3,0.0,1009,17.6,6.9,11
11/12/2022,16:00,353,2.5,23.2,1.0,25.3,54.9,0.0,1008,17.8,6.6,12
11/12/2022,17:00,358,2.2,27.6,1.0,24.5,58.2,0.0,1009,19.3,6.8,12
11/12/2022,18:00,352,2.2,20.2,0.8,23.8,63.8,0.0,1009,19.5,7.2,14
11/12/2022,19:00,354,1.7,28.3,0.8,23.5,67.6,0.0,1010,21.1,7.6,15
11/12/2022,20:00,360,1.2,36.6,0.5,23.4,68.8,0.0,1010,21.0,7.7,16
11/12/2022,21:00,3,1.2,34.2,0.6,23.2,68.4,0.0,1010,20.4,7.4,14
11/12/2022,22:00,350,1.2,31.1,0.5,22.8,70.1,0.0,1010,19.7,7.2,14
11/12/2022,23:00,352,0.8,53.8,0.5,22.5,71.5,0.0,1010,20.7,7.6,15
12/12/2022,00:00,357,0.3,83.9,0.4,22.1,72.9,0.0,1009,23.2,7.9,15
12/12/2022,01:00,99,0.1,70.9,0.3,22.1,74.0,0.0,1009,19.2,7.3,10
12/12/2022,02:00,5,0.3,65.2,0.3,21.9,75.4,0.0,1008,19.1,7.1,13
12/12/2022,03:00,339,0.2,74.4,0.2,21.8,75.1,0.0,1008,16.7,6.8,14
12/12/2022,04:00,175,0.2,68.9,0.2,21.7,75.2,0.0,1009,18.0,6.8,14
12/12/2022,05:00,170,0.3,57.5,0.2,21.7,74.9,0.0,1009,18.2,7.3,16
12/12/2022,06:00,,0.0,74.3,0.2,24.1,64.0,0.0,1009,18.8,7.7,17
12/12/2022,07:00,330,0.6,66.2,0.5,25.6,56.9,0.0,1009,19.3,7.5,14
12/12/2022,08:00,335,1.5,42.3,0.9,26.4,54.1,0.0,1008,20.3,7.5,14
12/12/2022,09:00,338,1.6,46.6,1.0,27.4,52.5,0.0,1007,22.2,7.9,16
12/12/2022,10:00,348,2.0,34.7,1.1,28.3,53.6,0.0,1007,25.6,8.4,18
12/12/2022,11:00,3,2.2,31.9,1.0,27.9,61.6,0.0,1006,27.9,8.6,19
12/12/2022,12:00,3,2.2,33.3,1.1,28.2,61.2,0.0,1005,25.7,8.9,21
12/12/2022,13:00,359,2.4,27.1,1.0,28.0,61.9,0.0,1005,24.1,8.6,20
12/12/2022,14:00,356,2.4,26.9,1.0,27.8,63.1,0.0,1004,25.6,8.8,20
12/12/2022,15:00,352,2.5,26.8,1.1,27.6,63.4,0.0,1003,25.9,8.7,20
12/12/2022,16:00,358,2.1,31.6,1.0,27.8,63.3,0.0,1002,23.9,8.3,19
12/12/2022,17:00,355,1.8,37.3,0.9,27.1,66.3,0.0,1002,22.1,8.1,19
12/12/2022,18:00,345,1.3,30.6,0.7,26.7,67.9,0.0,1003,22.9,8.3,20
12/12/2022,19:00,353,1.3,23.3,0.5,26.4,69.5,0.0,1004,22.0,8.4,19
12/12/2022,20:00,352,1.0,33.2,0.5,26.4,68.8,0.0,1005,22.3,8.3,20
12/12/2022,21:00,343,0.8,55.8,0.4,26.2,70.2,0.6,1006,21.0,7.7,19
12/12/2022,22:00,332,0.8,61.0,0.5,24.5,83.0,0.8,1005,17.2,7.8,18
12/12/2022,23:00,190,0.4,55.7,0.4,24.1,84.7,0.0,1005,16.0,6.9,17
13/12/2022,00:00,338,0.4,71.1,0.4,23.5,82.2,0.0,1005,11.6,5.3,11
13/12/2022,01:00,82,0.3,43.0,0.3,23.2,83.6,0.0,1005,9.4,4.6,8
13/12/2022,02:00,19,0.6,39.0,0.4,22.8,85.0,0.0,1003,10.4,4.0,7
13/12/2022,03:00,309,0.1,73.7,0.2,22.6,84.8,0.0,1004,10.2,4.3,9
13/12/2022,04:00,201,0.2,55.0,0.2,22.6,85.0,0.0,1004,12.6,5.5,14
13/12/2022,05:00,180,0.4,45.5,0.2,22.9,84.0,0.0,1005,12.4,5.2,12
13/12/2022,06:00,176,0.5,64.7,0.4,23.8,79.1,0.0,1006,14.1,5.7,15
13/12/2022,07:00,178,0.8,39.8,0.4,24.9,72.1,0.0,1006,13.9,6.2,15
13/12/2022,08:00,194,0.1,90.6,0.3,27.9,60.6,0.0,1006,16.0,6.3,15
13/12/2022,09:00,177,0.7,64.4,0.5,29.2,55.6,0.0,1005,13.9,6.5,16
13/12/2022,10:00,175,0.9,45.6,0.6,29.5,52.6,0.0,1005,13.6,6.2,14
13/12/2022,11:00,96,1.6,41.3,0.9,26.3,60.1,0.0,1005,22.7,7.7,16
13/12/2022,12:00,100,1.7,41.0,1.0,25.9,56.6,0.0,1005,26.4,8.5,16
13/12/2022,13:00,98,1.6,45.3,1.0,25.8,55.0,0.0,1005,26.8,9.0,16
13/12/2022,14:00,107,1.6,36.7,0.8,25.4,55.6,0.0,1004,29.3,9.0,16
13/12/2022,15:00,85,1.3,41.4,0.8,25.3,56.2,0.0,1004,30.3,9.5,19
13/12/2022,16:00,97,1.3,40.4,0.7,25.1,55.8,0.0,1004,29.2,9.1,17
13/12/2022,17:00,103,1.6,34.4,0.8,24.4,55.7,0.0,1004,28.2,8.6,16
13/12/2022,18:00,76,0.9,47.0,0.6,24.0,58.1,0.0,1005,30.5,8.8,16
13/12/2022,19:00,81,0.8,38.8,0.5,23.9,61.5,0.0,1006,32.2,9.6,17
13/12/2022,20:00,81,0.7,44.9,0.5,23.7,65.1,0.0,1006,34.9,10.5,20
13/12/2022,21:00,88,0.7,44.8,0.4,23.5,66.3,0.0,1006,34.1,10.7,21
13/12/2022,22:00,102,0.4,40.2,0.3,23.3,67.4,0.0,1006,33.9,11.0,21
13/12/2022,23:00,154,0.7,35.8,0.4,23.0,69.8,0.0,1005,37.1,11.2,23
14/12/2022,00:00,137,0.6,37.5,0.2,22.9,69.5,0.0,1005,35.0,11.6,23
14/12/2022,01:00,159,0.4,56.7,0.3,22.8,69.9,0.0,1004,35.6,11.4,16
14/12/2022,02:00,177,0.4,60.7,0.3,22.4,71.7,0.0,1003,33.3,11.3,22
14/12/2022,03:00,192,0.4,57.1,0.3,21.7,73.6,0.0,1004,28.2,10.0,21
14/12/2022,04:00,183,0.3,60.1,0.3,21.6,75.0,0.0,1004,27.6,9.5,19
14/12/2022,05:00,182,0.1,75.3,0.2,22.0,73.9,0.0,1004,29.9,10.0,21
14/12/2022,06:00,162,0.2,85.2,0.3,23.5,66.6,0.0,1004,33.2,10.5,22
14/12/2022,07:00,173,0.4,61.6,0.4,24.1,64.1,0.0,1004,38.2,11.5,23
14/12/2022,08:00,174,0.4,71.1,0.3,26.0,56.7,0.0,1004,33.4,11.7,21
14/12/2022,09:00,188,0.5,59.2,0.4,27.2,50.9,0.0,1004,29.6,10.4,19
14/12/2022,10:00,180,0.6,65.8,0.6,29.5,35.7,0.0,1003,25.5,7.8,13
14/12/2022,11:00,202,0.2,85.5,0.4,31.2,32.4,0.0,1002,22.0,7.3,12
14/12/2022,12:00,197,0.3,84.9,0.6,32.2,22.5,0.0,1001,19.6,5.3,8
14/12/2022,13:00,190,0.3,84.5,0.6,32.6,20.1,0.0,1000,15.7,4.3,6
14/12/2022,14:00,180,0.2,102.5,0.5,32.5,19.0,0.0,999,14.5,3.8,5
14/12/2022,15:00,202,0.4,86.1,0.6,32.5,16.8,0.0,999,15.0,3.7,4
14/12/2022,16:00,145,0.2,84.4,0.4,31.9,17.1,0.0,999,12.8,3.4,4
14/12/2022,17:00,170,0.2,93.0,0.4,31.2,17.2,0.0,999,13.3,3.6,5
14/12/2022,18:00,163,0.3,77.9,0.4,29.9,19.0,0.0,1000,14.7,3.9,6
14/12/2022,19:00,147,0.4,56.6,0.3,27.9,34.2,0.0,1001,16.8,6.3,13
14/12/2022,20:00,161,0.7,35.1,0.3,25.5,62.2,0.0,1002,27.6,10.0,26
14/12/2022,21:00,194,0.7,46.2,0.4,25.1,58.4,0.0,1003,24.5,10.3,24
14/12/2022,22:00,198,0.6,49.4,0.4,23.9,73.0,0.0,1003,25.2,9.1,22
14/12/2022,23:00,196,0.5,57.7,0.4,23.4,67.2,0.0,1003,23.6,8.3,18
15/12/2022,00:00,180,0.3,64.5,0.3,23.2,45.5,0.0,1003,18.6,6.6,13
15/12/2022,01:00,186,0.3,60.6,0.3,23.0,31.3,0.0,1002,14.8,4.7,6
15/12/2022,02:00,192,0.6,49.7,0.4,22.1,38.2,0.0,1002,15.0,5.1,7
15/12/2022,03:00,192,0.4,61.9,0.3,21.5,37.8,0.0,1002,15.8,5.2,8
15/12/2022,04:00,188,0.4,57.0,0.3,20.5,37.8,0.0,1003,13.4,4.7,7
15/12/2022,05:00,182,0.4,62.4,0.3,20.7,41.4,0.0,1003,15.1,4.7,7
15/12/2022,06:00,194,0.2,71.8,0.3,22.0,47.2,0.0,1004,15.3,5.5,8
15/12/2022,07:00,200,0.3,64.7,0.3,22.7,51.3,0.0,1004,19.1,7.6,15
15/12/2022,08:00,189,0.5,65.3,0.5,23.2,52.5,0.0,1004,18.9,6.4,12
15/12/2022,09:00,183,0.6,58.8,0.5,24.5,49.7,0.0,1004,21.8,6.8,12
15/12/2022,10:00,171,0.6,49.6,0.4,25.0,49.1,0.0,1004,23.6,7.6,14
15/12/2022,11:00,183,0.3,67.5,0.4,26.7,39.2,0.0,1003,19.1,6.8,12
15/12/2022,12:00,304,0.3,55.0,0.4,28.6,28.5,0.0,1003,15.9,5.8,9
15/12/2022,13:00,221,0.2,77.1,0.5,29.2,24.2,0.0,1002,14.4,5.1,7
15/12/2022,14:00,21,0.8,38.1,0.6,27.3,38.3,0.0,1002,23.5,6.7,11
15/12/2022,15:00,55,1.1,39.9,0.6,26.6,41.5,0.0,1001,22.5,6.9,11
15/12/2022,16:00,65,1.1,49.8,0.8,25.8,47.8,0.0,1001,20.4,6.1,11
15/12/2022,17:00,70,1.2,42.7,0.8,24.8,52.7,0.0,1002,19.7,6.2,11
15/12/2022,18:00,76,1.2,38.1,0.7,23.9,58.2,0.0,1003,19.7,6.3,11
15/12/2022,19:00,68,1.0,41.3,0.5,23.4,62.7,0.0,1004,18.9,6.2,12
15/12/2022,20:00,75,0.8,38.5,0.4,23.2,63.3,0.0,1004,17.3,6.3,12
15/12/2022,21:00,91,0.9,30.8,0.4,23.2,63.9,0.0,1005,18.2,6.4,12
15/12/2022,22:00,98,0.7,34.0,0.4,22.9,64.4,0.0,1005,16.5,5.9,12
15/12/2022,23:00,87,0.4,46.3,0.3,22.4,68.0,0.0,1004,17.2,6.2,12
16/12/2022,00:00,112,0.5,38.3,0.3,22.2,70.3,0.0,1004,20.0,6.8,13
16/12/2022,01:00,150,0.4,53.7,0.4,21.7,71.7,0.0,1004,19.1,6.6,10
16/12/2022,02:00,198,0.5,60.3,0.5,21.1,74.1,0.4,1004,16.0,6.0,12
16/12/2022,03:00,179,0.8,38.0,0.4,20.4,78.1,0.0,1004,15.4,5.7,12
16/12/2022,04:00,184,0.7,37.5,0.4,20.2,78.0,0.0,1005,15.6,5.8,12
16/12/2022,05:00,177,0.7,40.5,0.5,20.1,76.2,0.0,1006,16.3,5.9,12
16/12/2022,06:00,168,1.3,39.4,0.7,20.8,68.0,0.0,1006,15.9,5.4,11
16/12/2022,07:00,163,1.5,30.7,0.7,21.5,65.4,0.0,1007,16.6,5.6,10
16/12/2022,08:00,151,1.1,43.7,0.8,22.7,58.6,0.0,1007,15.8,5.3,9
16/12/2022,09:00,139,0.8,46.6,0.6,24.0,50.6,0.0,1007,13.0,4.5,7
16/12/2022,10:00,146,1.0,42.0,0.6,24.3,50.8,0.0,1007,13.5,4.7,8
16/12/2022,11:00,81,1.1,55.0,0.8,25.7,46.3,0.0,1007,14.3,4.8,7
16/12/2022,12:00,62,1.0,48.3,0.7,26.2,44.3,0.0,1006,14.5,5.0,7
16/12/2022,13:00,25,1.4,34.4,0.9,25.9,47.0,0.0,1005,17.4,5.2,8
16/12/2022,14:00,22,1.5,40.5,0.9,26.2,46.7,0.0,1005,16.2,5.2,8
16/12/2022,15:00,33,1.3,40.1,0.8,25.2,52.0,0.0,1005,16.5,5.4,9
16/12/2022,16:00,37,1.4,39.0,0.8,24.7,56.9,0.0,1005,17.7,5.8,10
16/12/2022,17:00,41,1.3,40.8,0.8,24.2,59.5,0.0,1006,18.3,5.9,11
16/12/2022,18:00,42,1.1,44.4,0.7,23.7,62.2,0.0,1007,17.9,6.0,11
16/12/2022,19:00,71,0.9,41.4,0.6,23.5,64.8,0.0,1008,19.5,6.1,12
16/12/2022,20:00,54,0.8,41.5,0.5,23.1,67.7,0.0,1008,19.1,6.2,12
16/12/2022,21:00,144,1.4,32.2,0.7,22.5,68.2,0.0,1009,17.0,5.8,11
16/12/2022,22:00,164,1.4,37.5,0.8,20.2,69.2,0.4,1010,10.6,3.6,6
16/12/2022,23:00,157,0.6,44.2,0.3,19.7,73.2,0.0,1010,11.2,4.3,7
17/12/2022,00:00,170,1.4,32.1,0.7,20.1,69.7,0.0,1010,11.1,4.2,7
17/12/2022,01:00,181,1.0,35.1,0.5,20.1,71.2,0.0,1010,10.8,4.1,6
17/12/2022,02:00,180,0.6,53.7,0.4,19.4,74.3,0.0,1010,12.7,4.6,8
17/12/2022,03:00,193,0.4,68.9,0.4,18.9,72.6,0.0,1010,13.4,4.8,8
17/12/2022,04:00,178,0.6,64.9,0.4,18.9,68.2,0.0,1011,15.2,5.5,9
17/12/2022,05:00,180,0.6,55.7,0.4,19.1,65.4,0.0,1011,16.2,6.3,11
17/12/2022,06:00,185,0.6,62.2,0.4,20.4,59.0,0.0,1012,15.2,5.9,9
17/12/2022,07:00,175,0.8,52.8,0.6,21.3,54.3,0.0,1012,18.1,6.0,9
17/12/2022,08:00,156,1.2,41.4,0.8,22.6,51.4,0.0,1012,16.5,5.9,9
17/12/2022,09:00,154,1.2,37.5,0.7,23.1,51.1,0.0,1012,17.9,6.3,10
17/12/2022,10:00,140,1.1,44.5,0.8,24.0,48.6,0.0,1012,18.3,5.9,8
17/12/2022,11:00,90,1.1,45.9,0.8,24.6,47.0,0.0,1012,17.1,6.0,8
17/12/2022,12:00,58,1.1,46.1,0.8,24.9,45.4,0.0,1011,16.0,5.6,8
17/12/2022,13:00,76,1.1,45.1,0.8,25.5,44.0,0.0,1011,18.1,6.1,9
17/12/2022,14:00,49,1.1,41.9,0.8,25.1,45.3,0.0,1011,17.5,6.1,9
17/12/2022,15:00,91,1.5,41.1,0.9,24.6,47.6,0.0,1010,18.8,6.7,10
17/12/2022,16:00,99,1.8,35.8,0.9,23.8,50.3,0.0,1011,20.7,7.2,12
17/12/2022,17:00,113,1.8,34.2,0.9,23.3,53.2,0.0,1011,22.0,7.4,12
17/12/2022,18:00,110,1.7,36.9,1.0,22.5,55.2,0.0,1012,21.0,7.0,11
17/12/2022,19:00,94,1.3,41.2,0.7,22.1,58.3,0.0,1012,22.4,7.0,11
17/12/2022,20:00,109,1.3,43.9,0.8,21.9,59.0,0.0,1013,18.0,6.6,11
17/12/2022,21:00,107,0.9,41.6,0.5,21.7,59.4,0.0,1014,19.0,6.9,12
17/12/2022,22:00,144,0.9,41.2,0.5,21.4,58.7,0.0,1013,21.1,7.3,12
17/12/2022,23:00,127,1.0,43.3,0.6,21.2,55.6,0.0,1013,18.4,6.5,9
18/12/2022,00:00,134,1.1,36.6,0.6,20.9,56.1,0.0,1013,16.8,6.2,8
18/12/2022,01:00,165,1.2,35.1,0.6,20.4,57.3,0.0,1012,17.9,6.1,8
18/12/2022,02:00,164,1.2,30.8,0.5,20.0,58.1,0.0,1012,17.2,6.6,10
18/12/2022,03:00,176,1.1,37.2,0.5,19.7,59.2,0.0,1012,14.6,6.2,9
18/12/2022,04:00,192,1.0,39.5,0.5,18.8,63.7,0.0,1012,12.2,5.2,8
18/12/2022,05:00,194,0.8,49.8,0.6,18.5,65.5,0.0,1013,11.3,4.5,6
18/12/2022,06:00,194,0.8,50.1,0.6,19.8,59.9,0.0,1014,11.1,4.5,6
18/12/2022,07:00,177,0.9,57.3,0.7,21.0,53.7,0.0,1015,12.3,4.7,6
18/12/2022,08:00,170,0.9,54.7,0.7,22.1,48.0,0.0,1015,13.6,5.1,7
18/12/2022,09:00,177,1.2,44.0,0.8,23.0,44.9,0.0,1014,13.8,5.3,7
18/12/2022,10:00,152,1.0,49.5,0.7,24.0,41.9,0.0,1014,13.5,5.2,7
18/12/2022,11:00,152,0.8,45.9,0.6,24.6,39.7,0.0,1013,12.6,5.3,8
18/12/2022,12:00,168,0.6,56.3,0.5,25.4,37.9,0.0,1012,13.9,5.7,9
18/12/2022,13:00,104,1.4,32.0,0.8,24.5,42.9,0.0,1012,15.9,5.8,9
18/12/2022,14:00,109,1.0,43.2,0.8,24.7,43.5,0.0,1012,17.0,5.8,9
18/12/2022,15:00,104,1.6,40.1,0.8,24.4,43.6,0.0,1011,16.1,5.5,7
18/12/2022,16:00,74,1.5,44.2,0.9,23.7,44.5,0.0,1011,13.1,4.7,5
18/12/2022,17:00,97,1.5,41.3,0.9,23.1,47.2,0.0,1012,14.0,4.7,6
18/12/2022,18:00,110,1.5,39.0,0.9,22.1,50.7,0.0,1012,14.5,5.1,6
18/12/2022,19:00,107,1.6,37.9,0.8,21.6,53.6,0.0,1013,16.0,5.1,7
18/12/2022,20:00,132,1.4,41.0,0.8,21.4,55.3,0.0,1014,16.8,5.4,7
18/12/2022,21:00,131,1.3,37.2,0.8,21.1,54.9,0.0,1014,14.3,4.9,6
18/12/2022,22:00,156,1.2,37.3,0.6,20.9,55.4,0.0,1014,13.5,4.6,5
18/12/2022,23:00,170,1.5,33.0,0.8,20.7,55.5,0.0,1014,12.5,4.2,5
19/12/2022,00:00,174,1.1,31.7,0.6,20.2,57.2,0.0,1013,11.7,4.0,4
19/12/2022,01:00,184,1.1,29.2,0.5,19.8,58.0,0.0,1013,12.4,4.2,5
19/12/2022,02:00,184,0.6,51.0,0.4,19.5,59.6,0.0,1013,12.1,4.2,5
19/12/2022,03:00,192,0.5,49.3,0.4,18.9,60.9,0.0,1013,11.7,4.2,5
19/12/2022,04:00,195,0.9,43.8,0.6,18.5,62.8,0.0,1013,11.0,4.1,4
19/12/2022,05:00,192,0.7,53.6,0.5,18.5,63.6,0.0,1014,10.5,3.7,4
19/12/2022,06:00,192,0.8,59.1,0.6,19.7,58.9,0.0,1014,12.1,4.0,6
19/12/2022,07:00,188,0.8,53.2,0.6,20.9,53.5,0.0,1015,15.0,4.3,6
19/12/2022,08:00,171,1.1,49.1,0.7,22.1,48.9,0.0,1015,12.9,4.1,5
19/12/2022,09:00,170,0.8,46.7,0.7,22.7,46.7,0.0,1014,12.3,4.0,5
19/12/2022,10:00,141,0.6,63.7,0.5,23.8,43.7,0.0,1014,12.8,4.2,6
19/12/2022,11:00,64,0.3,55.5,0.4,24.9,40.6,0.0,1014,14.1,4.6,6
19/12/2022,12:00,44,0.4,49.3,0.4,25.0,39.9,0.0,1013,13.8,4.5,6
19/12/2022,13:00,115,1.2,44.5,0.8,24.9,40.7,0.0,1013,16.8,4.8,6
19/12/2022,14:00,125,1.7,40.6,1.0,25.0,40.7,0.0,1012,18.9,5.2,7
19/12/2022,15:00,107,1.2,40.1,0.9,24.5,43.3,0.0,1012,19.2,5.2,7
19/12/2022,16:00,99,1.7,38.4,0.9,24.1,46.6,0.0,1012,24.7,6.8,10
19/12/2022,17:00,107,1.9,37.6,1.1,23.2,47.1,0.0,1013,23.5,7.5,11
19/12/2022,18:00,118,1.8,42.0,1.1,22.1,49.0,0.0,1013,23.0,7.2,10
19/12/2022,19:00,116,1.6,39.7,0.8,21.4,52.3,0.0,1014,23.1,7.8,12
19/12/2022,20:00,130,0.9,49.9,0.7,21.0,53.1,0.0,1015,23.0,8.1,12
19/12/2022,21:00,160,1.4,33.6,0.8,20.6,54.7,0.0,1015,21.9,8.0,12
19/12/2022,22:00,165,1.6,36.8,0.9,20.5,54.7,0.0,1015,23.9,8.8,12
19/12/2022,23:00,186,1.4,28.2,0.7,20.1,54.9,0.0,1014,22.8,8.5,12
20/12/2022,00:00,192,1.3,37.7,0.7,19.5,53.7,0.0,1014,22.4,8.5,12
20/12/2022,01:00,198,1.0,34.8,0.6,18.5,56.4,0.0,1013,24.5,8.9,12
20/12/2022,02:00,201,1.0,43.3,0.6,17.9,57.1,0.0,1013,24.2,9.4,13
20/12/2022,03:00,200,1.0,47.3,0.7,17.6,56.6,0.0,1013,24.0,9.1,13
20/12/2022,04:00,199,1.1,39.5,0.7,17.4,56.3,0.0,1013,24.3,8.8,12
20/12/2022,05:00,200,1.0,48.2,0.7,17.4,56.6,0.0,1014,24.7,9.0,12
20/12/2022,06:00,195,1.1,43.6,0.8,18.6,52.3,0.0,1014,27.7,9.2,13
20/12/2022,07:00,194,1.2,46.7,0.7,20.4,47.4,0.0,1014,28.8,8.8,12
20/12/2022,08:00,192,1.0,52.5,0.7,22.3,42.6,0.0,1014,27.3,8.5,12
20/12/2022,09:00,181,1.7,45.0,1.0,23.1,41.5,0.0,1014,26.9,8.0,11
20/12/2022,10:00,159,0.9,52.0,0.7,24.9,38.4,0.0,1013,24.6,7.6,11
20/12/2022,11:00,156,0.9,48.2,0.7,25.7,36.6,0.0,1012,22.3,7.5,11
20/12/2022,12:00,95,0.8,51.8,0.6,25.8,37.5,0.0,1012,25.2,8.0,12
20/12/2022,13:00,62,1.3,46.9,0.8,25.6,41.2,0.0,1011,30.4,8.9,14
20/12/2022,14:00,74,1.6,40.4,1.0,24.4,43.9,0.0,1011,29.4,8.6,13
20/12/2022,15:00,86,1.7,41.0,1.0,24.1,44.1,0.0,1011,28.0,8.4,12
20/12/2022,16:00,99,1.9,39.3,1.1,23.4,45.3,0.0,1011,26.2,8.2,11
20/12/2022,17:00,111,1.9,33.8,1.0,22.7,46.1,0.0,1012,26.6,8.0,10
20/12/2022,18:00,102,1.5,40.4,0.9,22.0,47.9,0.0,1012,22.9,7.4,10
20/12/2022,19:00,101,1.2,41.5,0.8,21.5,49.6,0.0,1013,20.3,7.1,9
20/12/2022,20:00,106,1.1,39.5,0.7,21.3,49.6,0.0,1013,20.7,6.9,9
20/12/2022,21:00,130,1.4,37.2,0.8,20.9,50.0,0.0,1014,18.3,6.6,8
20/12/2022,22:00,141,1.1,41.0,0.7,20.7,50.8,0.0,1014,18.8,6.1,8
20/12/2022,23:00,167,1.3,33.7,0.6,20.5,51.5,0.0,1013,16.0,5.9,7
21/12/2022,00:00,180,1.2,31.5,0.6,20.2,53.1,0.0,1012,15.8,5.6,7
21/12/2022,01:00,192,0.8,43.9,0.5,20.1,53.5,0.0,1012,16.7,5.5,7
21/12/2022,02:00,190,0.6,55.4,0.4,19.5,54.7,0.0,1012,16.0,5.6,7
21/12/2022,03:00,193,0.5,56.9,0.4,19.0,58.3,0.0,1012,15.2,5.5,7
21/12/2022,04:00,194,0.7,44.0,0.5,18.3,61.1,0.0,1012,18.7,5.6,7
21/12/2022,05:00,183,0.5,53.3,0.4,18.7,59.9,0.0,1012,16.3,5.8,8
21/12/2022,06:00,190,0.8,48.0,0.6,19.7,56.3,0.0,1013,19.1,6.1,9
21/12/2022,07:00,188,0.8,56.5,0.6,21.3,51.4,0.0,1013,18.4,5.9,8
21/12/2022,08:00,160,1.1,45.0,0.6,22.9,47.0,0.0,1013,16.3,5.0,6
21/12/2022,09:00,155,1.1,44.8,0.8,23.7,45.0,0.0,1012,15.3,4.8,6
21/12/2022,10:00,176,1.1,53.1,0.7,24.8,41.4,0.0,1012,16.7,5.0,6
21/12/2022,11:00,148,0.6,41.0,0.7,25.3,40.0,0.0,1011,18.2,5.2,7
21/12/2022,12:00,64,1.2,43.0,0.7,24.9,44.3,0.0,1011,15.9,5.3,8
21/12/2022,13:00,88,1.4,45.8,0.9,24.4,47.4,0.0,1010,17.5,5.3,8
21/12/2022,14:00,94,1.4,46.4,0.9,24.3,50.0,0.0,1010,15.0,4.9,7
21/12/2022,15:00,66,1.4,43.4,0.8,23.9,51.1,0.0,1010,15.9,4.8,7
21/12/2022,16:00,60,1.2,43.0,0.8,23.7,50.4,0.0,1010,14.9,4.8,6
21/12/2022,17:00,64,1.0,47.9,0.7,23.1,51.9,0.0,1011,15.1,4.9,6
21/12/2022,18:00,70,1.1,41.8,0.6,22.4,54.1,0.0,1011,15.9,5.1,6
21/12/2022,19:00,89,1.0,41.5,0.6,22.1,55.4,0.0,1012,14.9,5.0,6
